sunny_1,-3.4111659973859787
sunny_2,1.2736639939248562
sunny_3,-6.414048373699188
sunny_4,-4.881647229194641
sunny_5,-7.091008126735687
sunny_6,-2.297505922615528
sunny_7,-0.1122497022151947
sunny_8,4.5870717614889145
sunny_9,-3.3157140016555786
sunny_10,-2.1181173622608185
sunny_11,0.4057731945067644
sunny_12,0.6969599518924952
sunny_13,-3.7503398954868317
sunny_14,2.7024144306778908
sunny_15,-2.3878779262304306
sunny_16,-3.150811046361923
sunny_17,2.277790568768978
sunny_18,-1.93273164331913
sunny_19,-3.0396342277526855
sunny_20,-0.006578826287295669
sunny_21,0.22708817850798368
sunny_22,1.1040695011615753
sunny_23,2.174570970237255
sunny_24,4.393370822072029
sunny_25,0.6211883388459682
sunny_26,-2.844144031405449
sunny_27,1.2320153415203094
sunny_28,2.8700605034828186
sunny_29,-4.716120660305023
sunny_30,1.0481134057044983
sunny_31,0.6854643579572439
sunny_32,0.3952679689973593
sunny_33,0.3695299616083503
sunny_34,-0.9500619955360889
sunny_35,-2.7473805472254753
sunny_36,-3.0331920832395554
sunny_37,-1.95795688778162
sunny_38,-7.692965120077133
sunny_39,-3.2346397638320923
sunny_40,-1.9499950110912323
sunny_41,0.8015943691134453
sunny_42,2.3150568827986717
sunny_43,3.0196573585271835
sunny_44,-0.13851758558303118
sunny_45,3.97297665476799
sunny_46,3.792121261358261
sunny_47,5.988207831978798
sunny_48,1.690588891506195
sunny_49,3.0514584854245186
sunny_50,4.807991907000542
sunny_51,13.314460217952728
sunny_52,7.610387355089188
sunny_53,6.63798451423645
sunny_54,11.123622953891754
sunny_55,6.22173510491848
sunny_56,10.516586899757385
sunny_57,7.061407715082169
sunny_58,9.947384893894196
sunny_59,6.850836426019669
sunny_60,6.160666421055794
sunny_61,10.179197043180466
sunny_62,13.246424496173859
sunny_63,15.220138430595398
sunny_64,14.33146744966507
sunny_65,4.620750993490219
sunny_66,4.391172900795937
sunny_67,8.318997919559479
sunny_68,9.774395078420639
sunny_69,9.720812737941742
sunny_70,9.836136549711227
sunny_71,8.492428809404373
sunny_72,10.283294320106506
sunny_73,9.37088280916214
sunny_74,10.37100926041603
sunny_75,11.684561520814896
sunny_76,7.6209656894207
sunny_77,7.3044553399086
sunny_78,7.673955708742142
sunny_79,6.095213443040848
sunny_80,5.1237426698207855
sunny_81,7.245255261659622
sunny_82,7.5293660163879395
sunny_83,8.39059054851532
sunny_84,10.174790024757385
sunny_85,9.499360620975494
sunny_86,9.899986535310745
sunny_87,7.184281200170517
sunny_88,7.961041480302811
sunny_89,4.964135214686394
sunny_90,7.035844027996063
sunny_91,6.698977947235107
sunny_92,6.20000995695591
sunny_93,6.132849678397179
sunny_94,5.205892771482468
sunny_95,7.492548227310181
sunny_96,6.90181776881218
sunny_97,4.078186675906181
sunny_98,4.774748161435127
sunny_99,2.8933947905898094
sunny_100,0.33584977500140667
sunny_101,2.5960130617022514
sunny_102,1.9903071224689484
sunny_103,2.6435868814587593
sunny_104,1.2487607076764107
sunny_105,2.860431745648384
sunny_106,5.470230430364609
sunny_107,5.245940759778023
sunny_108,1.543508656322956
sunny_109,1.5036660246551037
sunny_110,2.869771048426628
sunny_111,-0.6923604290932417
sunny_112,0.7290886715054512
sunny_113,2.5901855900883675
sunny_114,2.505369298160076
sunny_115,1.1585547588765621
sunny_116,-1.166123803704977
sunny_117,-5.080139264464378
sunny_118,-2.117372676730156
sunny_119,-4.163449257612228
sunny_120,-5.118770152330399
sunny_121,-8.957500755786896
sunny_122,-5.0585489720106125
sunny_123,-8.257368206977844
sunny_124,0.9972302243113518
sunny_125,-3.8515567779541016
sunny_126,-5.992196500301361
sunny_127,-6.613494455814362
sunny_128,-5.739201232790947
sunny_129,-6.9839417934417725
sunny_130,-3.976602852344513
sunny_131,-4.084884747862816
sunny_132,-4.620743542909622
sunny_133,-4.931655526161194
sunny_134,-4.7473762184381485
sunny_135,-4.061714559793472
sunny_136,-4.120907932519913
sunny_137,-9.028361737728119
sunny_138,-8.426448702812195
sunny_139,-11.970173567533493
sunny_140,-7.351516932249069
sunny_141,-7.145659625530243
sunny_142,-5.804455280303955
sunny_143,-5.7281337678432465
sunny_144,-11.1530140042305
sunny_145,-11.729530245065689
sunny_146,-10.300466418266296
sunny_147,-9.993399679660797
sunny_148,-1.8396906554698944
sunny_149,-3.4737512469291687
sunny_150,2.1998517215251923
sunny_151,-1.8770800903439522
sunny_152,0.6778612267225981
sunny_153,1.7906837165355682
sunny_154,-0.3812091425061226
sunny_155,-2.4696605280041695
sunny_156,-1.494051981717348
sunny_157,-0.7798131089657545
sunny_158,1.448589377105236
sunny_159,2.934141084551811
sunny_160,5.816046893596649
sunny_161,-0.7624275982379913
sunny_162,-1.8967803567647934
sunny_163,1.5820886939764023
sunny_164,-1.4100238680839539
sunny_165,-1.1404892429709435
sunny_166,0.76916697435081
sunny_167,-1.079703401774168
sunny_168,0.2908238675445318
sunny_169,-0.9949611499905586
sunny_170,-0.2057557925581932
sunny_171,0.09296868229284883
sunny_172,2.6415690779685974
sunny_173,4.864686354994774
sunny_174,3.764170780777931
sunny_175,5.333416536450386
sunny_176,1.0376553982496262
sunny_177,2.592214196920395
sunny_178,3.1098907813429832
sunny_179,5.3945183753967285
sunny_180,5.929161980748177
sunny_181,5.453267693519592
sunny_182,7.956843823194504
sunny_183,8.338846266269684
sunny_184,2.2472884505987167
sunny_185,0.768315838649869
sunny_186,-0.1577347400598228
sunny_187,1.6040470451116562
sunny_188,5.704016610980034
sunny_189,1.4321865513920784
sunny_190,2.234192378818989
sunny_191,2.939232625067234
sunny_192,3.797134757041931
sunny_193,1.3475537300109863
sunny_194,0.18263335805386305
sunny_195,3.3621426671743393
sunny_196,3.113364987075329
sunny_197,4.35497872531414
sunny_198,7.035656273365021
sunny_199,3.88181172311306
sunny_200,3.861589729785919
sunny_201,4.964130371809006
