snowy_1,-3.845621272921562
snowy_2,-0.4543897695839405
snowy_3,0.23353802971541882
snowy_4,0.13782830210402608
snowy_5,-2.494635619223118
snowy_6,-2.417096868157387
snowy_7,-2.141888625919819
snowy_8,-3.125711902976036
snowy_9,-5.392180755734444
snowy_10,-2.9765887185931206
snowy_11,-1.9825596362352371
snowy_12,-0.8436949923634529
snowy_13,-1.5507650561630726
snowy_14,-1.9955167546868324
snowy_15,-3.5113129764795303
snowy_16,-1.6384704038500786
snowy_17,-0.9104529395699501
snowy_18,0.9456729516386986
snowy_19,2.8224067762494087
snowy_20,2.263399213552475
snowy_21,-0.3025252604857087
snowy_22,-1.7740383744239807
snowy_23,0.5882284138351679
snowy_24,-1.0389077477157116
snowy_25,3.1931426376104355
snowy_26,5.407052859663963
snowy_27,2.7357807382941246
snowy_28,0.5551634822040796
snowy_29,1.1294899508357048
snowy_30,3.9245042949914932
snowy_31,3.75751331448555
snowy_32,3.363465517759323
snowy_33,3.5857945680618286
snowy_34,2.91338749229908
snowy_35,2.2351279854774475
snowy_36,1.4724364504218102
snowy_37,1.6662290319800377
snowy_38,1.2017318047583103
snowy_39,2.423306182026863
snowy_40,1.3454563915729523
snowy_41,-2.0025651901960373
snowy_42,1.8740801140666008
snowy_43,1.9360385835170746
snowy_44,2.9580015689134598
snowy_45,1.3314797542989254
snowy_46,1.180604938417673
snowy_47,4.689422994852066
snowy_48,-0.3904927521944046
snowy_49,2.0123936235904694
snowy_50,-0.16538624186068773
snowy_51,4.119950532913208
snowy_52,4.258605092763901
snowy_53,4.437242075800896
snowy_54,-1.4598785899579525
snowy_55,1.3408596627414227
snowy_56,2.954382076859474
snowy_57,2.1104201674461365
snowy_58,0.7438897155225277
snowy_59,3.78294438123703
snowy_60,0.5827146116644144
snowy_61,-0.10261449497193098
snowy_62,0.9300799109041691
snowy_63,1.203023362904787
snowy_64,2.3626279085874557
snowy_65,2.127692848443985
snowy_66,-1.769346371293068
snowy_67,5.651206523180008
snowy_68,3.037439286708832
snowy_69,2.2702328860759735
snowy_70,5.331568792462349
snowy_71,1.2611196376383305
snowy_72,0.7058530580252409
snowy_73,3.0758515000343323
snowy_74,7.149526476860046
snowy_75,-1.1495718732476234
snowy_76,4.956193640828133
snowy_77,3.9998825639486313
snowy_78,1.4403222128748894
snowy_79,1.8588488921523094
snowy_80,-0.054067850578576326
snowy_81,4.976369068026543
snowy_82,2.4863876402378082
snowy_83,-0.8590326644480228
snowy_84,0.19689525943249464
snowy_85,1.1592947877943516
snowy_86,1.2712858617305756
snowy_87,-0.5105460993945599
snowy_88,-0.5306700244545937
snowy_89,0.4449734929949045
snowy_90,0.853439886122942
snowy_91,0.7119686808437109
snowy_92,2.381160855293274
snowy_93,-0.9211958386003971
snowy_94,1.7065191641449928
snowy_95,4.23821248114109
snowy_96,0.44125462882220745
snowy_97,2.345690317451954
snowy_98,3.486587107181549
snowy_99,-1.2321161106228828
snowy_100,0.3124450799077749
snowy_101,-4.224264994263649
snowy_102,1.5240454114973545
snowy_103,1.2966999784111977
snowy_104,1.0915054939687252
snowy_105,-3.654296323657036
snowy_106,3.080897778272629
snowy_107,-1.0081599466502666
snowy_108,-2.330266498029232
snowy_109,-2.3949148133397102
snowy_110,-2.220645733177662
snowy_111,2.1295003592967987
snowy_112,0.7391436025500298
snowy_113,-0.9987900964915752
snowy_114,-1.7878524959087372
snowy_115,2.2554369643330574
snowy_116,-1.4624244533479214
snowy_117,-1.5814973041415215
snowy_118,-4.335221275687218
snowy_119,-0.5803464446216822
snowy_120,0.5361597985029221
snowy_121,-4.005007818341255
snowy_122,-2.3116307333111763
snowy_123,1.0411341674625874
snowy_124,-5.419513210654259
snowy_125,-2.3334724828600883
snowy_126,-1.7277216538786888
snowy_127,-1.57980564981699
snowy_128,-2.1322036162018776
snowy_129,-0.4746673163026571
