rainy_1,0.9663175791501999
rainy_2,4.090787097811699
rainy_3,7.353244721889496
rainy_4,8.046290278434753
rainy_5,9.078040719032288
rainy_6,10.316337645053864
rainy_7,7.315317541360855
rainy_8,12.392545491456985
rainy_9,9.58855226635933
rainy_10,7.6161012053489685
rainy_11,11.619716882705688
rainy_12,9.151764214038849
rainy_13,10.777540504932404
rainy_14,10.128459334373474
rainy_15,10.56583896279335
rainy_16,11.08013167977333
rainy_17,9.911549836397171
rainy_18,9.099023789167404
rainy_19,9.953736513853073
rainy_20,10.798891633749008
rainy_21,10.478594154119492
rainy_22,11.331137269735336
rainy_23,11.400441825389862
rainy_24,10.330089926719666
rainy_25,10.977308452129364
rainy_26,10.651352256536484
rainy_27,10.188055783510208
rainy_28,6.5215133130550385
rainy_29,7.992833107709885
rainy_30,6.46488294005394
rainy_31,8.243697136640549
rainy_32,7.886672019958496
rainy_33,7.482754439115524
rainy_34,9.068016707897186
rainy_35,6.009063124656677
rainy_36,5.3391315042972565
rainy_37,8.984515070915222
rainy_38,7.50536322593689
rainy_39,6.854264438152313
rainy_40,6.1818767338991165
rainy_41,4.9767956137657166
rainy_42,7.440762966871262
rainy_43,4.834707081317902
rainy_44,6.4892105758190155
rainy_45,7.858200371265411
rainy_46,5.6025829166173935
rainy_47,3.613767772912979
rainy_48,0.8384089916944504
rainy_49,-0.4340090323239565
rainy_50,4.383739456534386
rainy_51,4.990211501717567
rainy_52,6.1421237885952
rainy_53,4.782617464661598
rainy_54,6.279119849205017
rainy_55,3.7600308656692505
rainy_56,4.03197668492794
rainy_57,6.878413259983063
rainy_58,6.257958710193634
rainy_59,5.254389718174934
rainy_60,6.260731071233749
rainy_61,5.05068339407444
rainy_62,5.697187036275864
rainy_63,3.7237893790006638
rainy_64,3.096580132842064
rainy_65,5.223638936877251
rainy_66,3.253248706459999
rainy_67,5.3542837500572205
rainy_68,4.446548596024513
rainy_69,5.463723465800285
rainy_70,4.884696379303932
rainy_71,4.705237224698067
rainy_72,6.282949447631836
rainy_73,5.055678263306618
rainy_74,2.2536026313900948
rainy_75,2.6843274012207985
rainy_76,5.057918652892113
rainy_77,4.809090122580528
rainy_78,5.518762767314911
rainy_79,2.4771673604846
rainy_80,4.129983112215996
rainy_81,4.928361997008324
rainy_82,0.6168488413095474
rainy_83,2.7896367013454437
rainy_84,2.7127977460622787
rainy_85,2.0594965666532516
rainy_86,2.118995785713196
rainy_87,3.831477090716362
rainy_88,5.104666575789452
rainy_89,2.182144485414028
rainy_90,1.6252737492322922
rainy_91,2.7338219806551933
rainy_92,2.50066127628088
rainy_93,0.956476479768753
rainy_94,0.5703250411897898
rainy_95,1.3223223388195038
rainy_96,-1.423211209475994
rainy_97,-0.738871144130826
rainy_98,1.6221826896071434
rainy_99,0.3043144941329956
rainy_100,-0.7605354301631451
rainy_101,-2.054131031036377
rainy_102,-0.00813682418083772
rainy_103,-0.24608282838016748
rainy_104,0.3700867760926485
rainy_105,-0.5481425672769547
rainy_106,-2.4717502295970917
rainy_107,-3.560599312186241
rainy_108,-1.5744110569357872
rainy_109,-2.757543697953224
rainy_110,-2.135407365858555
rainy_111,-2.6424163952469826
rainy_112,-1.9135672599077225
rainy_113,-3.4572750329971313
rainy_114,-5.624040588736534
rainy_115,-2.7630019932985306
rainy_116,-4.172296822071075
rainy_117,-4.549859464168549
rainy_118,-4.8691172152757645
rainy_119,-2.841309830546379
rainy_120,-3.210011124610901
rainy_121,-3.447733446955681
rainy_122,-3.9277538657188416
rainy_123,-3.650510683655739
rainy_124,-4.549188539385796
rainy_125,-3.672967478632927
rainy_126,-2.0650316029787064
rainy_127,-3.1975090503692627
rainy_128,-3.9393048733472824
rainy_129,-5.589679256081581
rainy_130,-2.40652859210968
rainy_131,-3.980753570795059
rainy_132,-3.9451565593481064
rainy_133,-5.11033795773983
rainy_134,-5.187486484646797
rainy_135,-3.1638253480196
rainy_136,-3.0130941420793533
rainy_137,-4.092618077993393
rainy_138,-4.483552649617195
rainy_139,-3.955153003334999
rainy_140,-5.569427087903023
rainy_141,-8.949878066778183
rainy_142,-5.750784650444984
rainy_143,-2.792869694530964
rainy_144,-7.196459174156189
rainy_145,-4.626692458987236
rainy_146,-1.6630904749035835
rainy_147,-3.5355836153030396
rainy_148,-6.906053423881531
rainy_149,-8.99571180343628
rainy_150,-6.471027433872223
rainy_151,-5.7457540184259415
rainy_152,-8.49820300936699
rainy_153,-5.823807045817375
